signguCode,signguNm,daywkDivCd,daywkDivNm,touDivCd,touDivNm,touNum,baseYmd
30140,중구,4,목요일,1,현지인(a),125891.5,20260806
30140,중구,4,목요일,2,외지인(b),121117.5,20260806
30140,중구,4,목요일,3,외국인(c),571.71,20260806
30170,서구,4,목요일,1,현지인(a),280206.5,20260806
30170,서구,4,목요일,2,외지인(b),157857.0,20260806
30170,서구,4,목요일,3,외국인(c),1268.15,20260806
30200,유성구,4,목요일,1,현지인(a),263641.0,20260806
30200,유성구,4,목요일,2,외지인(b),153580.0,20260806
30200,유성구,4,목요일,3,외국인(c),2063.8999999999996,20260806
30230,대덕구,4,목요일,1,현지인(a),79761.5,20260806
30230,대덕구,4,목요일,2,외지인(b),69083.0,20260806
30230,대덕구,4,목요일,3,외국인(c),702.14,20260806
30110,동구,5,금요일,1,현지인(a),92564.5,20260807
30110,동구,5,금요일,2,외지인(b),115251.5,20260807
30110,동구,5,금요일,3,외국인(c),957.1,20260807
30140,중구,5,금요일,1,현지인(a),127330.0,20260807
30140,중구,5,금요일,2,외지인(b),133759.5,20260807
30140,중구,5,금요일,3,외국인(c),607.57,20260807
30170,서구,5,금요일,1,현지인(a),283510.5,20260807
30170,서구,5,금요일,2,외지인(b),179028.5,20260807
30170,서구,5,금요일,3,외국인(c),1388.1,20260807
30200,유성구,5,금요일,1,현지인(a),265219.5,20260807
30200,유성구,5,금요일,2,외지인(b),167286.0,20260807
30200,유성구,5,금요일,3,외국인(c),1974.8000000000002,20260807
30230,대덕구,5,금요일,1,현지인(a),80325.0,20260807
30230,대덕구,5,금요일,2,외지인(b),74697.0,20260807
30230,대덕구,5,금요일,3,외국인(c),750.2499999999997,20260807
30110,동구,6,토요일,1,현지인(a),86068.5,20260808
30110,동구,6,토요일,2,외지인(b),141641.5,20260808
30110,동구,6,토요일,3,외국인(c),1067.31,20260808
30140,중구,6,토요일,1,현지인(a),116749.5,20260808
30140,중구,6,토요일,2,외지인(b),164188.5,20260808
30140,중구,6,토요일,3,외국인(c),666.1100000000001,20260808
30170,서구,6,토요일,1,현지인(a),261586.5,20260808
30170,서구,6,토요일,2,외지인(b),222243.0,20260808
30170,서구,6,토요일,3,외국인(c),1395.6699999999998,20260808
30200,유성구,6,토요일,1,현지인(a),232109.5,20260808
30200,유성구,6,토요일,2,외지인(b),204694.0,20260808
30200,유성구,6,토요일,3,외국인(c),1751.52,20260808
30230,대덕구,6,토요일,1,현지인(a),72030.0,20260808
30230,대덕구,6,토요일,2,외지인(b),87041.5,20260808
30230,대덕구,6,토요일,3,외국인(c),662.0699999999998,20260808
30110,동구,7,일요일,1,현지인(a),84255.5,20260809
30110,동구,7,일요일,2,외지인(b),124579.0,20260809
30110,동구,7,일요일,3,외국인(c),1100.6899999999996,20260809
30140,중구,7,일요일,1,현지인(a),114639.0,20260809
30140,중구,7,일요일,2,외지인(b),137077.5,20260809
30140,중구,7,일요일,3,외국인(c),724.1099999999999,20260809
30170,서구,7,일요일,1,현지인(a),254082.5,20260809
30170,서구,7,일요일,2,외지인(b),174730.5,20260809
